"regionId";"date";"LOB";"network";"newBusiness";"cancellation";"premium.av";"expense.av";"portfolio"
"63";2016-10-01;"Household";"Brokers";3826;3776;239;266;24977
"63";2016-11-01;"Household";"Brokers";3955;3721;273;250;25050
"63";2016-12-01;"Household";"Brokers";3847;3658;264;255;25234
"63";2017-01-01;"Household";"Brokers";3854;3715;245;259;25189
"63";2017-02-01;"Household";"Brokers";3789;3741;237;261;25139
"63";2017-03-01;"Household";"Brokers";3738;3770;267;261;25048
"63";2017-04-01;"Household";"Brokers";3810;3740;256;252;24968
"63";2017-05-01;"Household";"Brokers";3846;3812;266;229;25070
"63";2017-06-01;"Household";"Brokers";3801;3878;245;260;25034
"63";2017-07-01;"Household";"Brokers";3893;3896;254;266;24923
"63";2017-08-01;"Household";"Brokers";3914;3795;238;254;24997
"63";2017-09-01;"Household";"Brokers";3829;3668;255;222;25119
"63";2017-10-01;"Household";"Brokers";3806;3776;254;247;25161
"63";2017-11-01;"Household";"Brokers";3889;3748;224;250;25030
"63";2017-12-01;"Household";"Brokers";3845;3857;251;252;25141
"64";2016-01-01;"Household";"Brokers";3850;3839;238;269;25000
"64";2016-02-01;"Household";"Brokers";3858;3713;239;239;25011
"64";2016-03-01;"Household";"Brokers";3824;3744;229;270;25145
"64";2016-04-01;"Household";"Brokers";3862;3722;231;237;25080
"64";2016-05-01;"Household";"Brokers";3849;3655;259;280;25140
"64";2016-06-01;"Household";"Brokers";3894;3813;244;270;25194
"64";2016-07-01;"Household";"Brokers";3797;3895;276;252;25081
"64";2016-08-01;"Household";"Brokers";3984;3669;243;268;24902
"64";2016-09-01;"Household";"Brokers";3920;3674;259;269;25315
"64";2016-10-01;"Household";"Brokers";3831;3795;247;249;25246
"64";2016-11-01;"Household";"Brokers";3713;3665;289;260;25036
"64";2016-12-01;"Household";"Brokers";3905;3661;262;257;25048
"64";2017-01-01;"Household";"Brokers";3945;3830;243;256;25244
"64";2017-02-01;"Household";"Brokers";3819;3816;259;248;25115
"64";2017-03-01;"Household";"Brokers";3940;3827;274;246;25003
"64";2017-04-01;"Household";"Brokers";3923;3740;260;235;25113
"64";2017-05-01;"Household";"Brokers";3744;3747;274;247;25183
"64";2017-06-01;"Household";"Brokers";3856;3633;258;265;24997
"64";2017-07-01;"Household";"Brokers";3845;3694;256;263;25223
"64";2017-08-01;"Household";"Brokers";3819;3683;256;286;25151
"64";2017-09-01;"Household";"Brokers";3854;3721;263;231;25136
"64";2017-10-01;"Household";"Brokers";3840;3825;255;257;25133
"64";2017-11-01;"Household";"Brokers";3717;3721;262;269;25015
"64";2017-12-01;"Household";"Brokers";3873;3851;231;226;24996
"65";2016-01-01;"Household";"Brokers";3873;3786;276;265;25000
"65";2016-02-01;"Household";"Brokers";3730;3760;244;248;25087
"65";2016-03-01;"Household";"Brokers";3702;3737;276;254;24970
"65";2016-04-01;"Household";"Brokers";3722;3789;228;238;24965
"65";2016-05-01;"Household";"Brokers";3838;3761;238;232;24933
"65";2016-06-01;"Household";"Brokers";3981;3746;261;235;25077
"65";2016-07-01;"Household";"Brokers";3809;3810;262;220;25235
"65";2016-08-01;"Household";"Brokers";3811;3652;281;257;24999
"65";2016-09-01;"Household";"Brokers";3780;3782;256;253;25159
"65";2016-10-01;"Household";"Brokers";3771;3822;267;257;24998
"65";2016-11-01;"Household";"Brokers";3902;3815;253;238;24949
"65";2016-12-01;"Household";"Brokers";3837;3832;268;256;25087
"65";2017-01-01;"Household";"Brokers";3932;3622;243;257;25005
"65";2017-02-01;"Household";"Brokers";3853;3777;247;229;25310
"65";2017-03-01;"Household";"Brokers";3815;3752;274;271;25076
"65";2017-04-01;"Household";"Brokers";3909;3635;260;281;25063
"65";2017-05-01;"Household";"Brokers";3824;3771;249;238;25274
"65";2017-06-01;"Household";"Brokers";3936;3719;275;259;25053
"65";2017-07-01;"Household";"Brokers";3807;3791;260;262;25217
"65";2017-08-01;"Household";"Brokers";3823;3738;241;237;25016
"65";2017-09-01;"Household";"Brokers";3865;3665;251;227;25085
"65";2017-10-01;"Household";"Brokers";3798;3816;248;262;25200
"65";2017-11-01;"Household";"Brokers";3902;3764;271;255;24982
"65";2017-12-01;"Household";"Brokers";3807;3760;265;264;25138
"66";2016-01-01;"Household";"Brokers";3818;3820;287;239;25000
"66";2016-02-01;"Household";"Brokers";3833;3810;247;234;24998
"66";2016-03-01;"Household";"Brokers";3843;3784;230;249;25023
"66";2016-04-01;"Household";"Brokers";3757;3837;251;260;25059
"66";2016-05-01;"Household";"Brokers";3838;3763;264;253;24920
"66";2016-06-01;"Household";"Brokers";3883;3731;272;249;25075
"66";2016-07-01;"Household";"Brokers";3701;3772;211;259;25152
"66";2016-08-01;"Household";"Brokers";3849;3785;254;249;24929
"66";2016-09-01;"Household";"Brokers";3868;3696;261;232;25064
"66";2016-10-01;"Household";"Brokers";3945;3744;243;255;25172
"66";2016-11-01;"Household";"Brokers";3864;3659;243;272;25201
"66";2016-12-01;"Household";"Brokers";3691;3790;250;249;25205
"66";2017-01-01;"Household";"Brokers";3867;3579;244;261;24901
"66";2017-02-01;"Household";"Brokers";3831;3676;280;256;25288
"66";2017-03-01;"Household";"Brokers";3881;3767;258;249;25155
"66";2017-04-01;"Household";"Brokers";3845;3702;252;258;25114
"66";2017-05-01;"Household";"Brokers";3764;3764;253;255;25143
"66";2017-06-01;"Household";"Brokers";3883;3682;279;244;25000
"66";2017-07-01;"Household";"Brokers";3900;3680;252;251;25201
"66";2017-08-01;"Household";"Brokers";3776;3671;255;244;25220
"66";2017-09-01;"Household";"Brokers";3788;3783;250;264;25105
"66";2017-10-01;"Household";"Brokers";3983;3663;251;251;25005
"66";2017-11-01;"Household";"Brokers";3781;3779;259;239;25320
"66";2017-12-01;"Household";"Brokers";3913;3816;255;261;25002
"67";2016-01-01;"Household";"Brokers";3896;3904;235;244;25000
"67";2016-02-01;"Household";"Brokers";3890;3822;276;248;24992
"67";2016-03-01;"Household";"Brokers";3829;3785;256;266;25068
"67";2016-04-01;"Household";"Brokers";3811;3773;243;255;25044
"67";2016-05-01;"Household";"Brokers";3786;3898;256;250;25038
"67";2016-06-01;"Household";"Brokers";3933;3941;268;266;24888
"67";2016-07-01;"Household";"Brokers";3840;3776;235;256;24992
"67";2016-08-01;"Household";"Brokers";3807;3742;272;238;25064
"67";2016-09-01;"Household";"Brokers";3832;3731;259;266;25065
"67";2016-10-01;"Household";"Brokers";3754;3701;225;282;25101
"67";2016-11-01;"Household";"Brokers";3968;3723;256;257;25053
"67";2016-12-01;"Household";"Brokers";3778;3786;222;258;25245
"67";2017-01-01;"Household";"Brokers";3900;3833;259;246;24992
"67";2017-02-01;"Household";"Brokers";3827;3672;242;247;25067
"67";2017-03-01;"Household";"Brokers";3922;3776;243;259;25155
"67";2017-04-01;"Household";"Brokers";3784;3640;271;262;25146
"67";2017-05-01;"Household";"Brokers";3864;3766;242;259;25144
"67";2017-06-01;"Household";"Brokers";3739;3712;274;266;25098
"67";2017-07-01;"Household";"Brokers";3838;3758;240;236;25027
"67";2017-08-01;"Household";"Brokers";3848;3732;230;266;25080
"67";2017-09-01;"Household";"Brokers";3775;3709;291;248;25116
"67";2017-10-01;"Household";"Brokers";3883;3829;259;254;25066
"67";2017-11-01;"Household";"Brokers";3917;3784;246;238;25054
"67";2017-12-01;"Household";"Brokers";3873;3738;244;234;25133
"68";2016-01-01;"Household";"Brokers";3841;3808;275;248;25000
"68";2016-02-01;"Household";"Brokers";3971;3695;248;253;25033
"68";2016-03-01;"Household";"Brokers";3823;3825;222;283;25276
"68";2016-04-01;"Household";"Brokers";3870;3789;243;236;24998
"68";2016-05-01;"Household";"Brokers";3903;3707;231;254;25081
"68";2016-06-01;"Household";"Brokers";3880;3720;269;279;25196
"68";2016-07-01;"Household";"Brokers";3799;3618;267;250;25160
"68";2016-08-01;"Household";"Brokers";3989;3800;235;263;25181
"68";2016-09-01;"Household";"Brokers";3850;3741;238;247;25189
"68";2016-10-01;"Household";"Brokers";3871;3729;256;245;25109
"68";2016-11-01;"Household";"Brokers";3807;3670;254;260;25142
"68";2016-12-01;"Household";"Brokers";3857;3749;261;252;25137
"68";2017-01-01;"Household";"Brokers";3786;3707;252;217;25108
"68";2017-02-01;"Household";"Brokers";3833;3703;247;286;25079
"68";2017-03-01;"Household";"Brokers";3865;3809;234;260;25130
"68";2017-04-01;"Household";"Brokers";3770;3802;273;254;25056
"68";2017-05-01;"Household";"Brokers";3766;3852;241;228;24968
"68";2017-06-01;"Household";"Brokers";3883;3772;221;246;24914
"68";2017-07-01;"Household";"Brokers";3877;3722;231;251;25111
"68";2017-08-01;"Household";"Brokers";3855;3839;250;236;25155
"68";2017-09-01;"Household";"Brokers";3834;3741;251;286;25016
"68";2017-10-01;"Household";"Brokers";3889;3736;293;248;25093
"68";2017-11-01;"Household";"Brokers";3857;3745;231;265;25153
"68";2017-12-01;"Household";"Brokers";3820;3840;256;274;25112
"69";2016-01-01;"Household";"Brokers";3927;3692;252;259;25000
"69";2016-02-01;"Household";"Brokers";3854;3711;234;251;25235
"69";2016-03-01;"Household";"Brokers";3929;3724;235;243;25143
"69";2016-04-01;"Household";"Brokers";3840;3804;244;264;25205
"69";2016-05-01;"Household";"Brokers";3900;3712;232;223;25036
"69";2016-06-01;"Household";"Brokers";3834;3751;251;280;25188
"69";2016-07-01;"Household";"Brokers";3815;3685;251;257;25083
"69";2016-08-01;"Household";"Brokers";3822;3779;209;237;25130
"69";2016-09-01;"Household";"Brokers";3827;3695;266;248;25043
"69";2016-10-01;"Household";"Brokers";3861;3795;233;201;25132
"69";2016-11-01;"Household";"Brokers";3700;3740;240;231;25066
"69";2016-12-01;"Household";"Brokers";3873;3758;257;242;24960
"69";2017-01-01;"Household";"Brokers";3929;3792;245;253;25115
"69";2017-02-01;"Household";"Brokers";3956;3786;246;260;25137
"69";2017-03-01;"Household";"Brokers";3844;3812;250;284;25170
"69";2017-04-01;"Household";"Brokers";3903;3711;234;229;25032
"69";2017-05-01;"Household";"Brokers";3940;3764;267;240;25192
"69";2017-06-01;"Household";"Brokers";3959;3750;252;287;25176
"69";2017-07-01;"Household";"Brokers";3898;3767;264;256;25209
"69";2017-08-01;"Household";"Brokers";3881;3777;276;250;25131
"69";2017-09-01;"Household";"Brokers";3838;3710;251;249;25104
"69";2017-10-01;"Household";"Brokers";3800;3778;253;258;25128
"69";2017-11-01;"Household";"Brokers";3816;3772;256;260;25022
"69";2017-12-01;"Household";"Brokers";3867;3808;227;250;25044
"70";2016-01-01;"Household";"Brokers";3824;3728;272;252;25000
"70";2016-02-01;"Household";"Brokers";3838;3931;250;238;25096
"70";2016-03-01;"Household";"Brokers";3945;3906;251;233;24907
"70";2016-04-01;"Household";"Brokers";3824;3742;247;223;25039
"70";2016-05-01;"Household";"Brokers";3796;3753;232;239;25082
"70";2016-06-01;"Household";"Brokers";3805;3873;258;245;25043
"70";2016-07-01;"Household";"Brokers";3771;3858;240;257;24932
"70";2016-08-01;"Household";"Brokers";3855;3732;252;245;24913
"70";2016-09-01;"Household";"Brokers";3811;3782;245;253;25123
"70";2016-10-01;"Household";"Brokers";3875;3679;221;250;25029
"70";2016-11-01;"Household";"Brokers";3891;3769;242;241;25196
"70";2016-12-01;"Household";"Brokers";3736;3759;246;271;25122
"70";2017-01-01;"Household";"Brokers";3780;3766;258;254;24977
"70";2017-02-01;"Household";"Brokers";3784;3937;263;238;25014
"70";2017-03-01;"Household";"Brokers";3821;3751;264;267;24847
"70";2017-04-01;"Household";"Brokers";3771;3804;272;287;25070
"70";2017-05-01;"Household";"Brokers";3899;3851;229;245;24967
"70";2017-06-01;"Household";"Brokers";3948;3804;233;266;25048
"70";2017-07-01;"Household";"Brokers";3825;3744;248;262;25144
"70";2017-08-01;"Household";"Brokers";3854;3788;237;231;25081
"70";2017-09-01;"Household";"Brokers";3922;3678;257;225;25066
"70";2017-10-01;"Household";"Brokers";3816;3848;260;265;25244
"70";2017-11-01;"Household";"Brokers";3920;3706;240;252;24968
"70";2017-12-01;"Household";"Brokers";3789;3735;237;253;25214
"71";2016-01-01;"Household";"Brokers";3870;3787;258;247;25000
"71";2016-02-01;"Household";"Brokers";3851;3700;267;255;25083
"71";2016-03-01;"Household";"Brokers";3762;3664;236;255;25151
"71";2016-04-01;"Household";"Brokers";3825;3741;229;236;25098
"71";2016-05-01;"Household";"Brokers";3900;3681;232;251;25084
"71";2016-06-01;"Household";"Brokers";3850;3664;256;251;25219
"71";2016-07-01;"Household";"Brokers";3774;3651;252;284;25186
"71";2016-08-01;"Household";"Brokers";3895;3713;242;246;25123
"71";2016-09-01;"Household";"Brokers";3775;3714;241;246;25182
"71";2016-10-01;"Household";"Brokers";3945;3776;256;244;25061
"71";2016-11-01;"Household";"Brokers";3818;3693;240;250;25169
"71";2016-12-01;"Household";"Brokers";3828;3752;273;272;25125
"71";2017-01-01;"Household";"Brokers";3899;3788;251;273;25076
"71";2017-02-01;"Household";"Brokers";3912;3741;248;252;25111
"71";2017-03-01;"Household";"Brokers";3803;3768;245;255;25171
"71";2017-04-01;"Household";"Brokers";3843;3683;259;258;25035
"71";2017-05-01;"Household";"Brokers";3839;3790;248;218;25160
"71";2017-06-01;"Household";"Brokers";3843;3760;228;251;25049
"71";2017-07-01;"Household";"Brokers";3864;3673;270;249;25083
"71";2017-08-01;"Household";"Brokers";3846;3823;254;251;25191
"71";2017-09-01;"Household";"Brokers";3866;3780;265;233;25023
"71";2017-10-01;"Household";"Brokers";3910;3796;195;266;25086
"71";2017-11-01;"Household";"Brokers";3843;3739;277;240;25114
"71";2017-12-01;"Household";"Brokers";3773;3764;249;229;25104
"72";2016-01-01;"Household";"Brokers";3860;3729;257;258;25000
"72";2016-02-01;"Household";"Brokers";3755;3750;259;234;25131
"72";2016-03-01;"Household";"Brokers";3796;3772;251;280;25005
"72";2016-04-01;"Household";"Brokers";3913;3742;252;244;25024
"72";2016-05-01;"Household";"Brokers";3834;3737;245;244;25171
"72";2016-06-01;"Household";"Brokers";3830;3614;253;256;25097
"72";2016-07-01;"Household";"Brokers";3847;3705;261;246;25216
"72";2016-08-01;"Household";"Brokers";3817;3772;226;233;25142
"72";2016-09-01;"Household";"Brokers";3910;3761;245;272;25045
"72";2016-10-01;"Household";"Brokers";3903;3776;268;265;25149
"72";2016-11-01;"Household";"Brokers";3706;3697;244;261;25127
"72";2016-12-01;"Household";"Brokers";3831;3830;224;252;25009
"72";2017-01-01;"Household";"Brokers";3901;3750;250;275;25001
"72";2017-02-01;"Household";"Brokers";3881;3669;258;244;25151
"72";2017-03-01;"Household";"Brokers";3833;3771;275;249;25212
"72";2017-04-01;"Household";"Brokers";3901;3727;242;292;25062
"72";2017-05-01;"Household";"Brokers";3828;3824;242;251;25174
"72";2017-06-01;"Household";"Brokers";3903;3782;247;267;25004
"72";2017-07-01;"Household";"Brokers";3830;3704;244;264;25121
"72";2017-08-01;"Household";"Brokers";3870;3780;248;238;25126
"72";2017-09-01;"Household";"Brokers";3918;3683;227;226;25090
"72";2017-10-01;"Household";"Brokers";3799;3750;307;203;25235
"72";2017-11-01;"Household";"Brokers";3846;3770;224;263;25049
"72";2017-12-01;"Household";"Brokers";3800;3689;227;233;25076
"73";2016-01-01;"Household";"Brokers";3808;3693;257;250;25000
"73";2016-02-01;"Household";"Brokers";3806;3675;254;241;25115
"73";2016-03-01;"Household";"Brokers";3905;3847;236;236;25131
"73";2016-04-01;"Household";"Brokers";3860;3750;274;292;25058
"73";2016-05-01;"Household";"Brokers";3914;3713;255;276;25110
"73";2016-06-01;"Household";"Brokers";3874;3750;258;238;25201
"73";2016-07-01;"Household";"Brokers";3841;3770;257;245;25124
"73";2016-08-01;"Household";"Brokers";3887;3732;229;262;25071
"73";2016-09-01;"Household";"Brokers";3753;3729;255;253;25155
"73";2016-10-01;"Household";"Brokers";3885;3642;233;244;25024
"73";2016-11-01;"Household";"Brokers";3850;3744;248;218;25243
"73";2016-12-01;"Household";"Brokers";3918;3755;245;252;25106
"73";2017-01-01;"Household";"Brokers";3879;3715;251;271;25163
"73";2017-02-01;"Household";"Brokers";3899;3708;261;259;25164
"73";2017-03-01;"Household";"Brokers";3891;3744;252;259;25191
"73";2017-04-01;"Household";"Brokers";3914;3717;254;283;25147
"73";2017-05-01;"Household";"Brokers";3787;3718;233;279;25197
"73";2017-06-01;"Household";"Brokers";3902;3821;228;264;25069
"73";2017-07-01;"Household";"Brokers";3791;3818;245;250;25081
"73";2017-08-01;"Household";"Brokers";3743;3661;224;259;24973
"73";2017-09-01;"Household";"Brokers";3834;3775;235;229;25082
"73";2017-10-01;"Household";"Brokers";3889;3759;250;238;25059
"73";2017-11-01;"Household";"Brokers";3918;3714;266;241;25130
"73";2017-12-01;"Household";"Brokers";3806;3670;229;255;25204
"74";2016-01-01;"Household";"Brokers";3931;3695;220;246;25000
"74";2016-02-01;"Household";"Brokers";3769;3731;250;253;25236
"74";2016-03-01;"Household";"Brokers";3903;3693;259;267;25038
"74";2016-04-01;"Household";"Brokers";3841;3749;225;246;25210
"74";2016-05-01;"Household";"Brokers";3877;3788;264;250;25092
"74";2016-06-01;"Household";"Brokers";3761;3757;243;257;25089
"74";2016-07-01;"Household";"Brokers";3703;3732;268;233;25004
"74";2016-08-01;"Household";"Brokers";3822;3755;262;237;24971
"74";2016-09-01;"Household";"Brokers";3827;3762;244;253;25067
"74";2016-10-01;"Household";"Brokers";3840;3649;245;263;25065
"74";2016-11-01;"Household";"Brokers";3770;3914;281;258;25191
"74";2016-12-01;"Household";"Brokers";3818;3677;247;245;24856
"74";2017-01-01;"Household";"Brokers";3805;3788;230;236;25141
"74";2017-02-01;"Household";"Brokers";3722;3748;243;253;25017
"74";2017-03-01;"Household";"Brokers";3768;3745;271;256;24974
"74";2017-04-01;"Household";"Brokers";3856;3820;251;255;25023
"74";2017-05-01;"Household";"Brokers";3928;3798;257;262;25036
"74";2017-06-01;"Household";"Brokers";3859;3819;241;234;25130
"74";2017-07-01;"Household";"Brokers";3895;3685;220;260;25040
"74";2017-08-01;"Household";"Brokers";3891;3780;292;236;25210
"74";2017-09-01;"Household";"Brokers";3944;3711;295;282;25111
"74";2017-10-01;"Household";"Brokers";3776;3674;252;265;25233
"74";2017-11-01;"Household";"Brokers";4011;3676;226;263;25102
"74";2017-12-01;"Household";"Brokers";3854;3738;259;239;25335
"75";2016-01-01;"Household";"Brokers";3753;3735;249;243;25000
"75";2016-02-01;"Household";"Brokers";3837;3694;241;229;25018
"75";2016-03-01;"Household";"Brokers";3751;3883;222;267;25143
"75";2016-04-01;"Household";"Brokers";3743;3850;238;246;24868
"75";2016-05-01;"Household";"Brokers";3929;3698;246;249;24893
"75";2016-06-01;"Household";"Brokers";3843;3754;257;257;25231
"75";2016-07-01;"Household";"Brokers";3867;3749;247;221;25089
"75";2016-08-01;"Household";"Brokers";3834;3758;243;257;25118
"75";2016-09-01;"Household";"Brokers";3740;3793;241;260;25076
"75";2016-10-01;"Household";"Brokers";3887;3715;236;241;24947
"75";2016-11-01;"Household";"Brokers";3799;3791;254;263;25172
"75";2016-12-01;"Household";"Brokers";3919;3715;263;256;25008
"75";2017-01-01;"Household";"Brokers";3833;3680;238;268;25204
"75";2017-02-01;"Household";"Brokers";3902;3698;220;250;25153
"75";2017-03-01;"Household";"Brokers";3901;3814;253;245;25204
"75";2017-04-01;"Household";"Brokers";3702;3715;257;242;25087
"75";2017-05-01;"Household";"Brokers";3802;3682;246;255;24987
"75";2017-06-01;"Household";"Brokers";3804;3657;269;215;25120
"75";2017-07-01;"Household";"Brokers";3847;3811;240;253;25147
"75";2017-08-01;"Household";"Brokers";3795;3776;255;266;25036
"75";2017-09-01;"Household";"Brokers";3799;3692;241;279;25019
"75";2017-10-01;"Household";"Brokers";3853;3728;242;278;25107
"75";2017-11-01;"Household";"Brokers";3853;3729;242;235;25125
"75";2017-12-01;"Household";"Brokers";3992;3798;238;248;25124
"76";2016-01-01;"Household";"Brokers";3778;3858;256;238;25000
"76";2016-02-01;"Household";"Brokers";3877;3808;267;249;24920
"76";2016-03-01;"Household";"Brokers";4004;3730;228;241;25069
"76";2016-04-01;"Household";"Brokers";3844;3664;242;239;25274
"76";2016-05-01;"Household";"Brokers";3807;3696;268;252;25180
"76";2016-06-01;"Household";"Brokers";3844;3768;249;256;25111
"76";2016-07-01;"Household";"Brokers";3851;3818;237;237;25076
"76";2016-08-01;"Household";"Brokers";3792;3743;250;282;25033
"76";2016-09-01;"Household";"Brokers";3818;3859;244;269;25049
"76";2016-10-01;"Household";"Brokers";3824;3906;236;260;24959
"76";2016-11-01;"Household";"Brokers";3841;3665;261;238;24918
"76";2016-12-01;"Household";"Brokers";3774;3765;258;242;25176
"76";2017-01-01;"Household";"Brokers";4026;3787;232;251;25009
"76";2017-02-01;"Household";"Brokers";3815;3758;257;243;25239
"76";2017-03-01;"Household";"Brokers";3905;3831;253;212;25057
"76";2017-04-01;"Household";"Brokers";3891;3719;272;259;25074
"76";2017-05-01;"Household";"Brokers";3895;3762;256;247;25172
"76";2017-06-01;"Household";"Brokers";3818;3706;263;263;25133
"76";2017-07-01;"Household";"Brokers";3826;3668;243;221;25112
"76";2017-08-01;"Household";"Brokers";3755;3801;254;267;25158
"76";2017-09-01;"Household";"Brokers";3915;3772;268;245;24954
"76";2017-10-01;"Household";"Brokers";3924;3630;256;234;25143
"76";2017-11-01;"Household";"Brokers";3825;3682;242;235;25294
"76";2017-12-01;"Household";"Brokers";3921;3824;251;240;25143
"77";2016-01-01;"Household";"Brokers";3907;3686;265;236;25000
"77";2016-02-01;"Household";"Brokers";3839;3794;248;259;25221
"77";2016-03-01;"Household";"Brokers";3831;3755;243;210;25045
"77";2016-04-01;"Household";"Brokers";3875;3762;228;250;25076
"77";2016-05-01;"Household";"Brokers";3755;3874;252;265;25113
"77";2016-06-01;"Household";"Brokers";3941;3729;240;273;24881
"77";2016-07-01;"Household";"Brokers";3895;3694;224;260;25212
"77";2016-08-01;"Household";"Brokers";3890;3835;267;251;25201
"77";2016-09-01;"Household";"Brokers";3892;3786;228;250;25055
"77";2016-10-01;"Household";"Brokers";3833;3768;269;260;25106
"77";2016-11-01;"Household";"Brokers";3803;3760;243;256;25065
"77";2016-12-01;"Household";"Brokers";3771;3769;238;253;25043
"77";2017-01-01;"Household";"Brokers";3835;3733;228;237;25002
"77";2017-02-01;"Household";"Brokers";3844;3632;210;237;25102
"77";2017-03-01;"Household";"Brokers";3860;3685;280;249;25212
"77";2017-04-01;"Household";"Brokers";3843;3761;268;235;25175
"77";2017-05-01;"Household";"Brokers";3789;3817;247;247;25082
"77";2017-06-01;"Household";"Brokers";3780;3705;282;241;24972
"77";2017-07-01;"Household";"Brokers";3879;3846;239;268;25075
"77";2017-08-01;"Household";"Brokers";3858;3665;254;252;25033
"77";2017-09-01;"Household";"Brokers";3849;3850;249;282;25193
"77";2017-10-01;"Household";"Brokers";3928;3736;254;222;24999
"77";2017-11-01;"Household";"Brokers";3899;3748;259;258;25192
"77";2017-12-01;"Household";"Brokers";3784;3814;253;241;25151
"78";2016-01-01;"Household";"Brokers";3792;3690;262;239;25000
"78";2016-02-01;"Household";"Brokers";3809;3764;272;218;25102
"78";2016-03-01;"Household";"Brokers";3795;3848;239;258;25045
"78";2016-04-01;"Household";"Brokers";3839;3730;213;264;24947
"78";2016-05-01;"Household";"Brokers";3929;3820;256;242;25109
"78";2016-06-01;"Household";"Brokers";3708;3785;264;252;25109
"78";2016-07-01;"Household";"Brokers";3916;3743;245;255;24923
"78";2016-08-01;"Household";"Brokers";3911;3790;256;243;25173
"78";2016-09-01;"Household";"Brokers";3878;3798;246;251;25121
"78";2016-10-01;"Household";"Brokers";3907;3764;263;245;25080
"78";2016-11-01;"Household";"Brokers";3911;3697;249;249;25143
"78";2016-12-01;"Household";"Brokers";4001;3672;250;242;25214
"78";2017-01-01;"Household";"Brokers";3831;3682;229;233;25329
"78";2017-02-01;"Household";"Brokers";3803;3721;263;272;25149
"78";2017-03-01;"Household";"Brokers";3898;3748;239;263;25082
"78";2017-04-01;"Household";"Brokers";3842;3815;237;291;25150
"78";2017-05-01;"Household";"Brokers";3848;3745;240;238;25027
"78";2017-06-01;"Household";"Brokers";3698;3708;252;277;25103
"78";2017-07-01;"Household";"Brokers";3857;3718;262;266;24990
"78";2017-08-01;"Household";"Brokers";3974;3654;223;248;25139
"78";2017-09-01;"Household";"Brokers";3738;3726;274;247;25320
"78";2017-10-01;"Household";"Brokers";3864;3699;266;246;25012
"78";2017-11-01;"Household";"Brokers";3935;3694;275;265;25165
"78";2017-12-01;"Household";"Brokers";3857;3811;282;248;25241
"79";2016-01-01;"Household";"Brokers";3860;3664;246;274;25000
"79";2016-02-01;"Household";"Brokers";3846;3644;259;230;25196
"79";2016-03-01;"Household";"Brokers";3849;3709;273;247;25202
"79";2016-04-01;"Household";"Brokers";3836;3677;248;239;25140
"79";2016-05-01;"Household";"Brokers";3849;3670;245;265;25159
"79";2016-06-01;"Household";"Brokers";3853;3748;261;266;25179
"79";2016-07-01;"Household";"Brokers";3785;3657;299;229;25105
"79";2016-08-01;"Household";"Brokers";3943;3761;196;231;25128
"79";2016-09-01;"Household";"Brokers";3846;3822;280;242;25182
"79";2016-10-01;"Household";"Brokers";3864;3856;239;251;25024
"79";2016-11-01;"Household";"Brokers";3753;3809;248;244;25008
"79";2016-12-01;"Household";"Brokers";3864;3739;250;255;24944
"79";2017-01-01;"Household";"Brokers";3978;3775;240;245;25125
"79";2017-02-01;"Household";"Brokers";3887;3825;242;252;25203
"79";2017-03-01;"Household";"Brokers";3859;3733;235;253;25062
"79";2017-04-01;"Household";"Brokers";3793;3676;236;266;25126
"79";2017-05-01;"Household";"Brokers";3837;3612;242;232;25117
"79";2017-06-01;"Household";"Brokers";3774;3719;209;271;25225
"79";2017-07-01;"Household";"Brokers";3872;3692;226;241;25055
"79";2017-08-01;"Household";"Brokers";3901;3898;251;265;25180
"79";2017-09-01;"Household";"Brokers";3965;3779;266;248;25003
"79";2017-10-01;"Household";"Brokers";3928;3815;276;247;25186
"79";2017-11-01;"Household";"Brokers";3917;3755;235;260;25113
"79";2017-12-01;"Household";"Brokers";3918;3717;239;237;25162
"80";2016-01-01;"Household";"Brokers";3817;3716;298;249;25000
"80";2016-02-01;"Household";"Brokers";3936;3766;260;263;25101
"80";2016-03-01;"Household";"Brokers";3894;3802;257;256;25170
"80";2016-04-01;"Household";"Brokers";3851;3763;254;268;25092
"80";2016-05-01;"Household";"Brokers";3873;3741;262;219;25088
"80";2016-06-01;"Household";"Brokers";3785;3674;247;224;25132
"80";2016-07-01;"Household";"Brokers";3928;3795;282;272;25111
"80";2016-08-01;"Household";"Brokers";3825;3817;256;228;25133
"80";2016-09-01;"Household";"Brokers";3810;3777;253;231;25008
"80";2016-10-01;"Household";"Brokers";3921;3747;235;261;25033
"80";2016-11-01;"Household";"Brokers";3873;3626;253;238;25174
"80";2016-12-01;"Household";"Brokers";3852;3704;247;267;25247
"80";2017-01-01;"Household";"Brokers";3759;3668;253;241;25148
"80";2017-02-01;"Household";"Brokers";3839;3806;250;211;25091
"80";2017-03-01;"Household";"Brokers";3888;3711;244;215;25033
"80";2017-04-01;"Household";"Brokers";3878;3642;240;273;25177
"80";2017-05-01;"Household";"Brokers";4018;3766;235;278;25236
"80";2017-06-01;"Household";"Brokers";3801;3736;234;248;25252
"80";2017-07-01;"Household";"Brokers";3863;3789;242;242;25065
"80";2017-08-01;"Household";"Brokers";3920;3693;256;262;25074
"80";2017-09-01;"Household";"Brokers";3900;3787;225;259;25227
"80";2017-10-01;"Household";"Brokers";3876;3807;234;261;25113
"80";2017-11-01;"Household";"Brokers";3898;3674;253;270;25069
